Refractory migraine without aura;2658194;577;[123];1;['UMLS2012AA|MRREL']
Matrix Metalloproteinases;854144;530;[306, 333];2;['PUBMED|19632213', 'PUBMED|20825467']
Progesterone;36234;483;[294, 318, 330];3;['PUBMED|20241164', 'PUBMED|16618254', 'PUBMED|17008106']
Retinal Diseases;38474;11766940;[123];1;['PUBMED|3945397']
Valproate;104764;530;[312, 318];8;['PUBMED|9137845', 'PUBMED|10574466', 'PUBMED|20977938', 'PUBMED|17514356', 'PUBMED|16340383', 'PUBMED|7697711', 'PUBMED|9137844', 'PUBMED|12847559']
pituitary adenylate cyclase activating polypeptide;91268;455;[306, 324];1;['PUBMED|22033344']
Estrogens;16620;455;[294, 318, 330];1;['PUBMED|2309069']
Adenosine;2484;530;[300, 318, 327];1;['PUBMED|7955415']
Global Amnesia;282774;11766940;[126];1;['PUBMED|7404730']
Tachyphylaxis;42772;530;[102];1;['PUBMED|6313199']
intractable hemiplegic headache;3124410;577;[123];1;['UMLS2012AA|MRREL']
Nitric Oxide;30456;11766882;[318, 324, 387];1;['PUBMED|20959429']
Receptor Gene;1933928;530;[72];4;['PUBMED|8933989', 'PUBMED|20579352', 'PUBMED|11489292', 'PUBMED|15133719']
Hereditary hemorrhagic telangiectasia;42950;11766940;[123];2;['PUBMED|17508157', 'PUBMED|18771488']
cyclic vomiting syndrome associated with status migrainosus;3686914;575;[123];1;['UMLS2012AA|MRREL']
Thrombosis of cerebral veins;143488;455;[123];1;['PUBMED|15232501']
Temporomandibular Joint Disorders;43010;530;[123];1;['PUBMED|19751369']
Dopamine-beta-monooxygenase;14498;455;[306, 333];1;['PUBMED|19152006']
Uric Acid;45460;530;[291, 324];1;['PUBMED|2433045']
Foramen Ovale, Patent;18358;471;[48, 123];3;['PUBMED|16373630', 'PUBMED|17495626', 'PUBMED|18086906']
Chronic Paroxysmal Hemicrania;469192;11766910;[123];1;['PUBMED|10430426']
Capsaicin;8250;436;[312, 318];1;['PUBMED|7708405']
Calcitonin-Gene Related Peptide Receptor;120718;530;[306, 375];1;['PUBMED|21466447']
Superior part of anterior segmental vein;1663596;411;[60];1;['PUBMED|17048979']
Serotonin;40026;530;[291, 327];38;['PUBMED|2516913', 'PUBMED|10481551', 'PUBMED|2446063', 'PUBMED|10524654', 'PUBMED|12482210', 'PUBMED|5297855', 'PUBMED|3252686', 'PUBMED|6022537', 'PUBMED|1146499', 'PUBMED|2516304', 'PUBMED|7055011', 'PUBMED|8931567', 'PUBMED|10390727', 'PUBMED|12534577', 'PUBMED|16121129', 'PUBMED|12482223', 'PUBMED|2132170', 'PUBMED|19093703', 'PUBMED|8714725', 'PUBMED|10534254', 'PUBMED|7515328', 'PUBMED|12039657', 'PUBMED|1254466', 'PUBMED|19772578', 'PUBMED|4462490', 'PUBMED|9949863', 'PUBMED|21521208', 'PUBMED|6989236', 'PUBMED|9403359', 'PUBMED|8706113', 'PUBMED|6275679', 'PUBMED|1830748', 'PUBMED|5709995', 'PUBMED|4266611', 'PUBMED|10721056', 'PUBMED|16412149', 'PUBMED|5658323', 'PUBMED|10721055']
Oxidoreductase;32600;11766928;[306, 333];1;['PUBMED|15893594']
Migraine variants, not intractable;2658866;577;[123];1;['UMLS2012AA|MRREL']
Prolactin;36278;530;[306, 318, 330];2;['PUBMED|3107837', 'PUBMED|6518501']
Hemiparesis;20972;11766940;[123];2;['PUBMED|17697227', 'PUBMED|12539047']
Nociception;251562;530;[108];7;['PUBMED|17610461', 'PUBMED|19737844', 'PUBMED|19703729', 'PUBMED|15026260', 'PUBMED|22123247', 'PUBMED|20965755', 'PUBMED|19837755']
orexin receptor type 2;902146;11766870;[306, 375];1;['PUBMED|16554494']
cyclic vomiting syndrome associated with status migrainosus;3686914;530;[123];1;['UMLS2012AA|MRREL']
DRD1 gene;1929592;455;[72];1;['PUBMED|12047334']
Ovaro-;218354;411;[60];2;['PUBMED|16618254', 'PUBMED|13103730']
Blind Vision;584694;11766940;[123];1;['PUBMED|12809160']
Calcitonin Gene-Related Peptide;7940;11766882;[306, 327, 330];1;['PUBMED|21457239']
Epilepsy;16200;455;[123];1;['PUBMED|7964814']
Adenosine Triphosphatases;2516;530;[306, 333];1;['PUBMED|16213092']
FAVOR;344170;436;[291, 318, 336];2;['PUBMED|21058472', 'PUBMED|11167898']
Cerebrovascular accident;41926;11766870;[123];17;['PUBMED|8654489', 'PUBMED|16362715', 'PUBMED|7148975', 'PUBMED|16097850', 'PUBMED|17508164', 'PUBMED|17432214', 'PUBMED|21524601', 'PUBMED|12742803', 'PUBMED|16472327', 'PUBMED|15781820', 'PUBMED|12052606', 'PUBMED|9043742', 'PUBMED|12390634', 'PUBMED|19457285', 'PUBMED|19925540', 'PUBMED|11279932', 'PUBMED|19276782']
Migraine with ischemic complication;397732;1418;[123];1;['UMLS2012AA|MRREL']
Cerebrovascular accident;41926;421;[123];1;['PUBMED|15976833']
Calcium Channel;7958;530;[306, 324];2;['PUBMED|20398637', 'PUBMED|15914251']
Pregnancy;35850;471;[102];1;['PUBMED|8792035']
Microcirculation;28260;471;[108];1;['PUBMED|1790570']
Superoxide Dismutase;42358;483;[306, 318, 333];1;['PUBMED|7954742']
Brain;7396;411;[60];24;['PUBMED|7465468', 'PUBMED|19667644', 'PUBMED|17177158', 'PUBMED|17048979', 'PUBMED|12667107', 'PUBMED|19446275', 'PUBMED|16447739', 'PUBMED|12612763', 'PUBMED|10494006', 'PUBMED|16084513', 'PUBMED|1860133', 'PUBMED|8165693', 'PUBMED|7775189', 'PUBMED|15891415', 'PUBMED|10354752', 'PUBMED|15471903', 'PUBMED|16688610', 'PUBMED|12534993', 'PUBMED|21337474', 'PUBMED|15833086', 'PUBMED|10630351', 'PUBMED|22288386', 'PUBMED|15891413', 'PUBMED|12697628']
Cardiovascular Diseases;8550;11766870;[123];6;['PUBMED|21779381', 'PUBMED|21797857', 'PUBMED|17452542', 'PUBMED|19528518', 'PUBMED|18647184', 'PUBMED|17986270']
folic acid metabolism;1615978;530;[114];1;['PUBMED|15154859']
Epilepsy;16200;467;[123];1;['PUBMED|21945173']
Cerebral meninges;240766;411;[60];1;['PUBMED|20582997']
Tryptophan;44848;483;[306, 318, 324];3;['PUBMED|352998', 'PUBMED|979999', 'PUBMED|9559996']
Migraine without aura, not refractory;2657328;1417;[123];1;['UMLS2012AA|MRREL']
Vitamin B 12;46348;483;[291, 318, 336];2;['PUBMED|14855451', 'PUBMED|13015720']
Hypochondriasis;22678;11766940;[126];1;['PUBMED|15636352']
Cerebral Infarction;9180;463;[123];1;['PUBMED|1863467']
Magnesium;26708;455;[384];1;['PUBMED|9523054']
NOTCH3 gene;2068558;530;[72];1;['PUBMED|16426270']
Interleukin-1;23884;530;[306, 339];1;['PUBMED|12864761']
cannabinoid receptor;64438;530;[306, 375];2;['PUBMED|17119542', 'PUBMED|17018694']
Amnesia, Transient Global;397884;11766940;[126];4;['PUBMED|10775966', 'PUBMED|511534', 'PUBMED|20666138', 'PUBMED|6935857']
Sleep Apnea Syndromes;40626;11766940;[123];1;['PUBMED|21444907']
Sodium;40840;11766928;[324, 384];3;['PUBMED|16866716', 'PUBMED|19845787', 'PUBMED|21679932']
Chronic Daily Headache;1020892;463;[123];1;['PUBMED|1349547']
Urea;45410;530;[291, 318, 324];1;['PUBMED|13354093']
MTHFR gene;1249100;11766870;[72];2;['PUBMED|12654508', 'PUBMED|21270470']
Glutamate;227832;530;[306, 324];1;['PUBMED|21631474']
transformed common migraine without aura with intractable migraine and status migrainosus;3688864;575;[123];1;['UMLS2012AA|MRREL']
Lesion of brain;228608;455;[123];1;['PUBMED|21335146']
Cerebral hemisphere structure (body structure);240876;976;[60];1;['UMLS2012AA|MRREL']
Cervical syndrome;721150;455;[123];1;['PUBMED|18919118']
Baclofen;5834;459;[306, 318];1;['PUBMED|10448546']
AMNESIA EPISODE;1001164;11766940;[123];1;['PUBMED|948735']
Testosterone;43106;483;[294, 318, 330];2;['PUBMED|3835488', 'PUBMED|3967676']
Hyperinsulinism;22526;455;[123];1;['PUBMED|6074739']
vascular ischemia;910570;11766940;[123];1;['PUBMED|835086']
Scotoma;39698;11766940;[123];4;['PUBMED|18781310', 'PUBMED|456390', 'PUBMED|5777177', 'PUBMED|4811861']
Temporomandibular Joint Disorders;43010;455;[123];1;['PUBMED|19586596']
Cyclic GMP;20220;530;[300, 324];2;['PUBMED|15196297', 'PUBMED|9385754']
Interstitial Cystitis;316334;463;[123];1;['PUBMED|10086270']
Cerebrovascular accident;41926;11766870;[123];2;['PUBMED|18778576', 'PUBMED|15229130']
CACNA1A gene;2137660;471;[72];2;['PUBMED|11803518', 'PUBMED|11236374']
Fourth finger;244954;411;[60];1;['PUBMED|20464575']
Subarachnoid Hemorrhage;42008;11766940;[123];2;['PUBMED|10431715', 'PUBMED|3046073']
Muscle of orbit;31134;976;[60];1;['UMLS2012AA|MRREL']
Thrombomodulin;138640;455;[306, 375];1;['PUBMED|16774621']
abdominal migraine with status migrainosus;3688806;575;[123];1;['UMLS2012AA|MRREL']
Arginine;5012;455;[306, 318, 324];1;['PUBMED|20959430']
Dopamine;14496;436;[291, 318, 327];1;['PUBMED|19152006']
Excitatory Amino Acids;265144;530;[306];3;['PUBMED|9403363', 'PUBMED|17894924', 'PUBMED|16804272']
Irritable Bowel Syndrome;24302;11766940;[123];1;['PUBMED|17635599']
Neurotransmitters;30252;471;[327];5;['PUBMED|11993609', 'PUBMED|21631476', 'PUBMED|17850537', 'PUBMED|19126374', 'PUBMED|18416824']
Bruns' syndrome;296728;455;[123];1;['PUBMED|17161550']
Dysphasia;1343378;469;[126];1;['UMLS2012AA|MRREL']
Confusion;11338;469;[126];1;['UMLS2012AA|MRREL']
pyridoxine;37282;530;[291, 318, 336];1;['PUBMED|6984358']
Cell body of neuron;823914;411;[69];1;['PUBMED|19167091']
familial hemiplegic migraine headache with intractable migraine;3688028;530;[123];1;['UMLS2012AA|MRREL']
Foramen Ovale, Patent;18358;11766940;[48, 123];1;['PUBMED|19421707']
Vascular constriction (function);45902;471;[108];1;['PUBMED|17853752']
Emotional upset;907558;11766940;[126];1;['PUBMED|11279908']
Accommodation phosphene disorder;697598;11766940;[123];1;['PUBMED|10072065']
basilar migraine headache with status migrainosus;3688798;577;[123];1;['UMLS2012AA|MRREL']
Refractory migraine variants;2658900;1418;[123];1;['UMLS2012AA|MRREL']
Testosterone;43106;483;[294, 318, 330];4;['PUBMED|18153514', 'PUBMED|18147283', 'PUBMED|16575505', 'PUBMED|14381863']
ATP1A3 gene;2059952;455;[72];1;['PUBMED|19455355']
Paroxysmal Hemicrania;2036804;11766940;[123];1;['PUBMED|15549530']
Trigeminal Autonomic Cephalalgias;2340644;11766940;[123];1;['PUBMED|10576887']
Papilledema;32940;11766940;[123];1;['PUBMED|20182895']
Angina Pectoris, Variant;4138;11766940;[123];1;['PUBMED|21783308']
familial hemiplegic migraine headache with intractable migraine;3688028;577;[123];1;['UMLS2012AA|MRREL']
Mitral Valve Prolapse Syndrome;28600;11766910;[123];1;['PUBMED|3591274']
Entire hypothalamus;1831488;411;[60];2;['PUBMED|19272283', 'PUBMED|19366355']
Chromosomes, Human, Pair 16;10154;411;[69];1;['PUBMED|10766892']
Allergens;3192;530;[339];1;['PUBMED|8681169']
sporadic hemiplegic migraine headache with intractable migraine and status migrainosus;3687730;577;[123];1;['UMLS2012AA|MRREL']
Dopamine D2 Receptor;71286;455;[306, 375];1;['PUBMED|16218382']
Calcium Channels, Q-Type;1021118;530;[306, 324];1;['PUBMED|11310626']
Dopamine;14496;11766928;[291, 318, 327];1;['PUBMED|16643552']
Osmophobia;1795594;455;[126];1;['PUBMED|15546266']
dopamine transporter;123842;530;[306, 324];1;['PUBMED|17690944']
Dura Mater;14778;411;[60];3;['PUBMED|16447739', 'PUBMED|1646289', 'PUBMED|11167915']
Kidney Papillary Necrosis;24864;11766940;[123];1;['PUBMED|5072653']
Oculomotor Nerve Paralysis;31138;11766940;[123];1;['PUBMED|19423405']
Color Vision;110272;471;[102];1;['PUBMED|16643556']
Calcium Channels, Q-Type;1021118;530;[306, 324];3;['PUBMED|9566402', 'PUBMED|12525732', 'PUBMED|18416824']
iron metabolism;819392;530;[114];1;['PUBMED|17212677']
Sexual abuse;316118;463;[126];1;['PUBMED|19562537']
Octopamine;30700;530;[291, 318, 327];1;['PUBMED|15159465']
Disorder of soft tissue of body cavity;588562;575;[123];1;['UMLS2012AA|MRREL']
basilar migraine with intractable migraine;3177210;575;[123];1;['UMLS2012AA|MRREL']
Headache Disorders, Primary;2340512;575;[123];39;['PUBMED|22172624', 'PUBMED|15474764', 'PUBMED|17926068', 'PUBMED|15745626', 'PUBMED|9058407', 'PUBMED|15383959', 'PUBMED|15953306', 'PUBMED|16841522', 'PUBMED|20158623', 'PUBMED|14984681', 'PUBMED|15836597', 'PUBMED|16533136', 'PUBMED|15962999', 'PUBMED|18765142', 'PUBMED|21431964', 'PUBMED|16403664', 'PUBMED|17696786', 'PUBMED|9474712', 'PUBMED|17381556', 'PUBMED|15928349', 'PUBMED|12752748', 'PUBMED|21881477', 'PUBMED|10682183', 'PUBMED|15062527', 'PUBMED|20017748', 'PUBMED|16200390', 'PUBMED|20450236', 'PUBMED|22426834', 'PUBMED|19723123', 'PUBMED|8492006', 'PUBMED|20833030', 'PUBMED|11898510', 'PUBMED|12803675', 'PUBMED|17036564', 'PUBMED|20425238', 'PUBMED|21161301', 'PUBMED|12695893', 'PUBMED|20425216', 'PUBMED|20932065']
gamma-Aminobutyric Acid;18762;530;[306, 327];6;['PUBMED|12696998', 'PUBMED|8742682', 'PUBMED|16638608', 'PUBMED|1164613', 'PUBMED|1628959', 'PUBMED|16804272']
Contingent Negative Variation;11502;471;[99];1;['PUBMED|12893413']
Optic Atrophy, Hereditary, Leber;1247562;11766940;[123];1;['PUBMED|12601121']
Anxiety Disorders;4726;11766940;[126];3;['PUBMED|16688633', 'PUBMED|15549545', 'PUBMED|17508185']
Lupus Coagulation Inhibitor;109048;530;[306, 339];1;['PUBMED|3111715']
Chronic Paroxysmal Hemicrania;469192;11766940;[123];1;['PUBMED|10430426']
Calcitonin Gene-Related Peptide;7940;471;[306, 327, 330];4;['PUBMED|16942474', 'PUBMED|20955764', 'PUBMED|15237096', 'PUBMED|18416824']
ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2;1992782;471;[306, 324];1;['PUBMED|20398637']
phosphatidylcholine-specific phospholipase C;715616;530;[306, 333];1;['PUBMED|20937607']
Disorientation;250192;471;[126];1;['PUBMED|8125766']
Total cholesterol;720830;530;[294];1;['PUBMED|17986270']
Scotoma;39698;11766940;[123];1;['PUBMED|22278763']
Hypertensive disease;22596;11766938;[123];1;['PUBMED|18794393']
Complement System Proteins;11118;11766928;[306, 339];1;['PUBMED|6871986']
Acute nervous system disorder;1851342;577;[123];1;['UMLS2012AA|MRREL']
Multiple Sclerosis;29086;471;[123];2;['PUBMED|21069404', 'PUBMED|21533733']
Metabolic Diseases;27824;11766940;[123];1;['PUBMED|19968707']
White matter;916814;411;[63];1;['PUBMED|9684003']
Interleukin-6;23894;455;[306, 339];1;['PUBMED|22273495']
Facial Neuralgia;17202;11766940;[123];1;['PUBMED|306539']
Tension Headache;36824;11766910;[123];2;['PUBMED|1663998', 'PUBMED|17212676']
Hormone Receptor;21942;530;[306, 375];1;['PUBMED|15654614']
Pelvic viscus;244720;411;[60];1;['PUBMED|17161550']
Niacin;30340;459;[291, 318, 336];1;['PUBMED|12934790']
beta-adrenergic receptor;37846;530;[306, 375];1;['PUBMED|8388370']
CACNA1A gene;2137660;455;[72];1;['PUBMED|11357959']
Corticotropin;2728;436;[306, 318, 327, 330];1;['PUBMED|6311426']
Lisinopril;81898;483;[306, 318];1;['PUBMED|17539955']
Peptidyl-Dipeptidase A;24910;455;[306, 333, 339];1;['PUBMED|16218382']
Fibromyalgia;17822;11766940;[123];1;['PUBMED|17635599']
Migrainous infarction;1554132;1141;[123];1;['UMLS2012AA|MRREL']
Entire eye;1830486;411;[60];1;['PUBMED|1783828']
common migraine with intractable migraine;3177208;577;[123];1;['UMLS2012AA|MRREL']
Exertion;16952;455;[102];3;['PUBMED|16494644', 'PUBMED|14724478', 'PUBMED|9384509']
Somatostatin;41050;483;[306, 318, 330];1;['PUBMED|1357579']
Cerebral Infarction;9180;11766940;[123];1;['PUBMED|14370390']
Oxygen;32626;530;[318, 384];1;['PUBMED|7775175']
Vision;46286;530;[102];7;['PUBMED|20663857', 'PUBMED|7697702', 'PUBMED|20019367', 'PUBMED|11673331', 'PUBMED|10990512', 'PUBMED|15854070', 'PUBMED|16162255']
Coronary Artery Vasospasm;11706;455;[123];1;['PUBMED|540817']
Endothelial dysfunction;1171794;11766940;[123];5;['PUBMED|19689608', 'PUBMED|7801220', 'PUBMED|21448379', 'PUBMED|21296807', 'PUBMED|19689607']
familial hemiplegic migraine headache with intractable migraine and status migrainosus;3688030;530;[123];1;['UMLS2012AA|MRREL']
Foramen Ovale, Patent;18358;455;[48, 123];2;['PUBMED|18606963', 'PUBMED|16569564']
Comatose;10998;11766940;[123];1;['PUBMED|10637870']
Endogenous Opiates;219470;530;[324];1;['PUBMED|2994887']
Estradiol;16588;471;[294, 318, 330];1;['PUBMED|17300362']
Temporomandibular Joint Disorders;43010;471;[123];1;['PUBMED|19586596']
pregabalin;890534;483;[306, 318];3;['PUBMED|21479703', 'PUBMED|19935409', 'PUBMED|18670248']
Carotid Artery, Internal, Dissection;1020298;455;[123];1;['PUBMED|16541217']
Cerebellar Diseases;9138;11766940;[123];1;['PUBMED|17578530']
MIGRAINE, FAMILIAL BASILAR;2724012;606;[123];1;['UMLS2012AA|MRREL']
Endothelial dysfunction;1171794;11766940;[123];1;['PUBMED|7801220']
sporadic hemiplegic migraine headache with status migrainosus;3687732;577;[123];1;['UMLS2012AA|MRREL']
Hydroxytryptamine;159276;530;[291, 327];1;['PUBMED|3921257']
Facial Hemiatrophy;17190;469;[123];1;['UMLS2012AA|MRREL']
Hearing problem;279872;11766940;[123];1;['PUBMED|18852990']
Headache Disorders;469178;11766940;[123];3;['PUBMED|20464575', 'PUBMED|20224942', 'PUBMED|15953277']
Peptidyl-Dipeptidase A;24910;530;[306, 333, 339];1;['PUBMED|16252613']
Ischemia;24312;11766940;[123];1;['PUBMED|8851513']
Allergens;3192;455;[339];1;['PUBMED|17300361']
Acidosis, Lactic;2188;11766940;[123];1;['PUBMED|10654284']
CACNA1A gene;2137660;530;[72];2;['PUBMED|12056940', 'PUBMED|19429006']
Vision;46286;471;[102];1;['PUBMED|9685041']
Chromosomes;10118;411;[69];1;['PUBMED|19819557']
MTHFR gene;1249100;455;[72];1;['PUBMED|16218382']
cardiovascular risk factor;1162192;11766940;[123];2;['PUBMED|15963440', 'PUBMED|20693229']
Retinal Degeneration;38470;11766940;[123];1;['PUBMED|4854144']
Nitric Oxide;30456;530;[318, 324, 387];1;['PUBMED|22352839']
Cervico-occipital neuralgia;9274;455;[123];1;['PUBMED|19407615']
primary chronic cluster headache;3095272;575;[123];1;['UMLS2012AA|MRREL']
Genes, Mitochondrial;2337842;530;[72];1;['PUBMED|15546262']
Histamine;21614;530;[291, 327];6;['PUBMED|21376262', 'PUBMED|171561', 'PUBMED|949411', 'PUBMED|239368', 'PUBMED|1084500', 'PUBMED|7538702']
Aspartame;5268;455;[306, 318];1;['PUBMED|3736626']
Blood flow;248332;530;[102];1;['PUBMED|4096199']
ATP1A2 gene;2059950;455;[72];1;['PUBMED|17119788']
Endometriosis, site unspecified;15792;475;[123];1;['PUBMED|17635599']
Sensory Disorders;143582;455;[123];1;['PUBMED|8442934']
abdominal migraine with intractable migraine and status migrainosus;3688808;577;[123];1;['UMLS2012AA|MRREL']
pangamic acid;32898;530;[291, 318, 336];2;['PUBMED|5776719', 'PUBMED|5982922']
Epilepsy, Rolandic;453290;11766940;[123];3;['PUBMED|11231222', 'PUBMED|19674062', 'PUBMED|9637589']
Migraine variants, not intractable;2658866;1417;[123];1;['UMLS2012AA|MRREL']
Chronic Fatigue Syndrome;17450;11766940;[123];1;['PUBMED|17635599']
Oestrogen deficiency;1167110;455;[123];1;['PUBMED|19180430']
Estrogens;16620;471;[294, 318, 330];3;['PUBMED|14709191', 'PUBMED|11139745', 'PUBMED|8492007']
Valproate;104764;483;[312, 318];12;['PUBMED|2259316', 'PUBMED|11903525', 'PUBMED|16340383', 'PUBMED|11091289', 'PUBMED|10759929', 'PUBMED|8916563', 'PUBMED|3146862', 'PUBMED|20734317', 'PUBMED|17762318', 'PUBMED|19073842', 'PUBMED|18574228', 'PUBMED|18336060']
Thrombin;43538;530;[306, 318, 333];1;['PUBMED|11437906']
Hydrocortisone;22328;530;[294, 318, 330];3;['PUBMED|573780', 'PUBMED|16575505', 'PUBMED|17568991']
Vascular structure of head;748774;977;[60];1;['UMLS2012AA|MRREL']
Depressive disorder;13256;11766940;[126];10;['PUBMED|943066', 'PUBMED|8046705', 'PUBMED|10710829', 'PUBMED|17361383', 'PUBMED|16100965', 'PUBMED|15539864', 'PUBMED|19134504', 'PUBMED|7884777', 'PUBMED|20108021', 'PUBMED|17918105']
Calcium;7948;530;[318, 324, 384];1;['PUBMED|22250207']
classic migraine with typical aura with intractable migraine;3686602;575;[123];1;['UMLS2012AA|MRREL']
Triglycerides;44616;530;[312, 324];1;['PUBMED|21926156']
Monosaccharides;28796;530;[309];1;['PUBMED|18978487']
GTP-Binding Proteins;110718;530;[306, 333];1;['PUBMED|9642493']
Cytochrome P-450 CYP2D6;68774;11766882;[306, 333];1;['PUBMED|10759887']
Dyslipidemias;263890;11766938;[123];1;['PUBMED|18794393']
Steroid hormone;332064;530;[294, 330];1;['PUBMED|16539869']
Ischemic stroke;1299850;11766870;[123];16;['PUBMED|18778576', 'PUBMED|20837963', 'PUBMED|22172624', 'PUBMED|12438482', 'PUBMED|14979880', 'PUBMED|15201354', 'PUBMED|19271947', 'PUBMED|7711619', 'PUBMED|15307600', 'PUBMED|15549539', 'PUBMED|12010382', 'PUBMED|21797857', 'PUBMED|21656126', 'PUBMED|11371755', 'PUBMED|15596418', 'PUBMED|12603365']
Eating Disorders;14936;11766940;[126];1;['PUBMED|8339102']
Congenital heart disease;143574;475;[48, 123];1;['PUBMED|17322511']
Brain;7396;411;[60];2;['PUBMED|10356350', 'PUBMED|14620879']
Visual evoked cortical potential;16906;471;[108];2;['PUBMED|10849033', 'PUBMED|11977431']
Entire middle cerebral artery;1808720;411;[60];1;['PUBMED|2107978']
Serotonin Precursors;1196118;471;[327];1;['PUBMED|4540474']
Lipoproteins;26116;530;[306, 324];1;['PUBMED|19100957']
Acoustic Evoked Brain Stem Potentials;103884;518;[108];1;['PUBMED|3957655']
C-reactive protein;7868;530;[306, 339];2;['PUBMED|18973061', 'PUBMED|19438929']
Dyskinetic syndrome;14846;11766940;[123];1;['PUBMED|3619255']
Adenine;2446;530;[300, 324];1;['PUBMED|219563']
Core-Binding Factor;224288;530;[306, 324];1;['PUBMED|10735768']
BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE;2686176;467;[123];1;['UMLS2012AA|MRREL']
Basal Ganglia;6040;411;[60];1;['PUBMED|9684003']
Blood flow;248332;11766938;[102];1;['PUBMED|12799860']
Episodic tension-type headache;469182;11766940;[123];1;['PUBMED|21883198']
Sensory Disorders;143582;11766940;[123];2;['PUBMED|4056833', 'PUBMED|10217543']
Pregnancy;35850;530;[102];5;['PUBMED|18990752', 'PUBMED|21797858', 'PUBMED|22367631', 'PUBMED|16407458', 'PUBMED|17971641']
classic migraine with typical aura with intractable migraine;3686602;530;[123];1;['UMLS2012AA|MRREL']
Acute disease of cardiovascular system;1850434;575;[123];1;['UMLS2012AA|MRREL']
Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus;3655716;1418;[123];1;['UMLS2012AA|MRREL']
Bipolar Disorder;6820;471;[126];1;['PUBMED|16111449']
Tension Headache;36824;11766940;[123];1;['PUBMED|11554962']
primary chronic cluster headache;3095272;577;[123];1;['UMLS2012AA|MRREL']
Entire visual pathway;1880452;411;[60];3;['PUBMED|3965984', 'PUBMED|2942572', 'PUBMED|17414865']
Adrenergic Receptor;37842;530;[306, 375];1;['PUBMED|6087306']
Serotonin;40026;483;[291, 327];1;['PUBMED|12391526']
Thyroid Hormones;43658;483;[306, 330];1;['PUBMED|7342000']
Endothelin-1;103844;530;[306, 324];1;['PUBMED|12005286']
Varicosity;45844;11766904;[123];1;['PUBMED|10342951']
Acoustic Evoked Brain Stem Potentials;103884;518;[108];5;['PUBMED|11167910', 'PUBMED|1790573', 'PUBMED|4016942', 'PUBMED|3384645', 'PUBMED|2323913']
Vasodilation;45908;11766938;[99];1;['PUBMED|21416486']
Bipolar Disorder;6820;11766940;[126];2;['PUBMED|21749303', 'PUBMED|22104557']
Sodium Valproate;40974;436;[312, 318];1;['PUBMED|2507161']
Headache Disorders;469178;530;[123];1;['PUBMED|20961932']
ophthalmoplegic migraine with intractable migraine;3177212;577;[123];1;['UMLS2012AA|MRREL']
Cortisone;11776;530;[294, 318, 330];2;['PUBMED|14910370', 'PUBMED|13113122']
Herpes Zoster Ophthalmicus;21404;421;[123];1;['PUBMED|7092621']
Atrial septal aneurysm;698382;11766940;[123];2;['PUBMED|19729369', 'PUBMED|16484617']
Regional Blood Flow;38098;428;[108];5;['PUBMED|16483455', 'PUBMED|7585147', 'PUBMED|15082103', 'PUBMED|1983092', 'PUBMED|11089518']
Memory impairment;250840;11766940;[126];1;['PUBMED|18242724']
Entire external jugular vein;1828040;411;[60];1;['PUBMED|19330286']
Tyramine;45106;530;[291, 318, 327];1;['PUBMED|6490243']
Cardiovascular Diseases;8550;11766940;[123];1;['PUBMED|19559392']
Acetylcholine;2096;455;[291, 318, 327];1;['PUBMED|908828']
Insulin;23742;483;[306, 318, 330];1;['PUBMED|18052953']
Psychiatric problem;1881554;11766870;[126];1;['PUBMED|10849032']
Helicobacter Infections;104030;471;[123];1;['PUBMED|12662197']
Interleukin-1 beta;23882;11766928;[306, 339];1;['PUBMED|7694804']
OSLER-RENDU-WEBER SYNDROME 2;2677056;467;[123];1;['UMLS2012AA|MRREL']
Hypothyroidism;22776;475;[123];1;['PUBMED|12583488']
Tumor Necrosis Factor-Beta;26578;11766870;[306, 339];1;['PUBMED|17635597']
Recurrent depression;228592;11766940;[126];1;['PUBMED|19336787']
TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 4;2710394;467;[123];1;['UMLS2012AA|MRREL']
Primary open angle glaucoma;399472;475;[123];1;['PUBMED|2021590']
Catecholamines;8756;530;[291, 318, 327];1;['PUBMED|1583516']
Migrainous vertigo;473148;455;[123];1;['PUBMED|19704084']
Cardiovascular Diseases;8550;575;[123];1;['PUBMED|9031712']
TNF receptor type II-IgG fusion protein;716666;483;[306, 318];1;['PUBMED|16512620']
Menstruation;27680;11766938;[102];2;['PUBMED|8984089', 'PUBMED|20186561']
Calcium Channel;7958;471;[306, 324];1;['PUBMED|9805992']
transformed common migraine without aura;3688858;577;[123];1;['UMLS2012AA|MRREL']
Sick Headaches;939988;1417;[123];1;['UMLS2012AA|MRREL']
HLA Antigens;21760;530;[306, 339];1;['PUBMED|669946']
Transient hemiparesis;1172616;11766940;[123];1;['PUBMED|18056581']
Meniere Disease;27618;11766940;[123];1;['PUBMED|14728703']
Epilepsy;16200;455;[123];3;['PUBMED|8605514', 'PUBMED|18592477', 'PUBMED|15573308']
Cellulitis;9008;455;[123];2;['PUBMED|15417523', 'PUBMED|14849480']
Mitral Valve Prolapse Syndrome;28600;11766940;[123];1;['PUBMED|1832684']
Biological feedback;909228;471;[99];3;['PUBMED|7338895', 'PUBMED|1000151', 'PUBMED|3914314']
